sample,theta,beta_out,sigma,bEP,bCP,delta,muEI,muIR,muRS,rho,S_0,E_0,I_0,R_0,sig_obs,loglik,loglik.se,flag,file_id,ll_lowIQ
2,110.683176900195,0.0063609905123339,0.101869541064452,-0.126423214433721,-0.0817198884722278,0.0166666666666667,14.1868163452218,136.227279566298,8.44882822966379,0.0042156587285393,0.814042025525308,0.0030489085920114,0.0030788160890266,0.179830249793653,0.0871359290966678,-2160.45198788711,0.799188448731433,1,2737,-2160.9910404957795
16,21.0913094654325,0.0212784357971223,0.13298514017862,-0.0149581035651218,-0.0057536825779011,0.0166666666666667,19.8253063875458,20.7734034016126,9.93210841958386,0.0011814807908188,0.812773866736805,0.0098354527182567,0.0065915075301276,0.17079917301481,0.103629519872559,-2160.45343752802,0.767755963986594,1,850,-2160.971288925729
19,430.285254805139,0.00062315714269572,0.104326843901297,-0.195928395387625,-0.0146823278763185,0.0166666666666667,12.6630885756276,5505.00600882991,2.81970472827117,0.0025256992615411,0.869032189105553,0.0077170379134393,0.0056159649962325,0.117634807984775,0.0957497829206877,-2160.4537133017,0.50286315001517,1,3307,-2160.7928944963855
19,46.1663960444648,0.0140674721802682,0.0987381319249334,0.0214912514333333,-0.0431683455146554,0.0166666666666667,17.7403503742084,53.9677225354433,103.391831564125,0.0029161309001021,0.875215781782063,0.0089121849836133,0.0053087672796504,0.110563265954674,0.12672785563212,-2160.46107610286,0.67746180676366,1,799,-2160.918024091522
3,28.652317846067,0.0100806835295242,0.109480723928109,-0.0047614840355742,-0.0527110585160653,0.0166666666666667,20.9852372648541,27.2186035047431,0.536958461063511,0.0056966074939875,0.878991257079004,0.0040824333821415,0.0014612201838126,0.115465089355041,0.0021110210548379,-2160.47028598773,1.23523640309642,1,1625,-2161.3034529416186
18,28.5758126859114,0.005737922083632,0.10927409483994,0.0421950668777838,0.0672900895995952,0.0166666666666667,16.9121454386358,29.2937988801954,3.96746553047677,0.0038509543435979,0.827043159916029,0.0065743270544386,0.0078947738147564,0.158487739214776,0.101533307766597,-2160.47205937433,0.836217013944914,1,1359,-2161.036087750236
14,133.990314829329,0.00043742461883731,0.129958390471572,-0.088504507059063,0.129090315311875,0.0166666666666667,13.0474712039582,126.463827283839,0.593821146636327,0.006871258642784,0.870654565170363,0.0034179789362382,0.00083094903847941,0.125096506854919,0.104282573761336,-2160.47216282179,0.604170914921332,1,3200,-2160.8796761039043
3,124.514059852906,0.0154412903679395,0.104659282516284,-0.116567717590572,0.0063862106304332,0.0166666666666667,16.1015416960533,130.932273373776,2.7284064035041,0.0021671310278119,0.822908332556315,0.0095530287280361,0.00645698432363,0.161081654392019,0.0232987871223317,-2160.48318370285,1.24267770881251,1,834,-2161.321369817444
2,269.332994192535,0.0035263662833453,0.0838757775460077,0.187451140915763,-0.157727366224307,0.0166666666666667,16.3407381813932,402.25130022465,3.06784317176939,0.001861837124092,0.845976936533891,0.0088941850413423,0.0029622397602782,0.142166638664489,0.102437003621184,-2160.48535413487,0.73116537811211,1,1667,-2160.9785251824064
12,57.2847011219244,0.0080719799786211,0.116782170773272,-0.0093462536114459,-0.189822269393021,0.0166666666666667,14.4344544293082,48.7103789801012,0.806215811435415,0.0037852716367303,0.810960219597802,0.0028385165261006,0.001736513246549,0.184464750629549,0.0602506075490512,-2160.4875891333,0.823562688135812,1,2253,-2161.0430821664477
17,54.8839702618332,0.0082165777968352,0.0821145300734267,0.11588878839688,-0.0508671901952437,0.0166666666666667,19.1966736691148,57.0100425387511,2.92043641516191,0.003711708733876,0.842335701344007,0.0024331612046924,0.0074605089251959,0.147770628526105,0.0936086657472026,-2160.48772416381,1.02169422444288,1,252,-2161.176856918197
5,35.1582113803679,6.5820185528913e-05,0.129338992364386,0.109650997707177,0.0376452422654992,0.0166666666666667,17.0235511728687,30.0038738613886,11.8914659394326,0.0015122869179946,0.833238320180206,0.0072947111509604,0.0056313048404454,0.153835663828388,0.108404171208003,-2160.49602103688,0.46067970393935,1,869,-2160.806749497187
3,210.264574408273,0.00023574408730788,0.0901112109901287,0.0471330062836663,-0.033799199925512,0.0166666666666667,12.739323166726,229.67810562756,0.934529469274122,0.0041999546319245,0.801102079430588,0.0021467139463115,0.0047615428466479,0.191989663776452,0.152718685234459,-2160.50081050952,0.61344004875727,1,853,-2160.9145758224067
1,144.362487485654,0.0006219268841358,0.103392304421194,-0.0800341317686577,-0.0715238868139865,0.0166666666666667,13.1388311950384,134.324208090498,1.81040903548019,0.0022070470377041,0.877593400978848,0.0075798965443698,0.0016790258290603,0.113147676647722,0.0935383965735452,-2160.50184539617,0.584365207267611,1,616,-2160.8959997284724
15,143.806398993119,1.37215360848272e-05,0.114514250850845,0.0075356798496637,-0.12996403081669,0.0166666666666667,13.3585228289416,122.541724178569,0.553919636868373,0.0046442285828357,0.856517532944845,0.0054828507006325,0.0095263057957139,0.128473310558808,0.102655061680594,-2160.50463077421,0.542830972199945,1,3331,-2160.870770264959
16,155.256603645493,0.0137190317026778,0.105365846307219,0.123749423956672,-0.0240416176919195,0.0166666666666667,15.4952801004128,224.583108617651,4.2466093277678,0.0026247939673725,0.824693519127947,0.0034770898422762,0.0033523774767331,0.168477013553044,0.0573810456856792,-2160.50692707512,1.13114095205572,1,2303,-2161.2698816472816
20,45.7992236067451,0.0096264599314749,0.111653101915823,0.276514485290072,-0.301811904743425,0.0166666666666667,17.1292826286323,47.9471231613231,8.7004799846735,0.001964166518731,0.80345782063824,0.0066754467867705,0.0058474587601735,0.184019273814816,0.0373562497612584,-2160.51146337804,1.28969132615779,1,711,-2161.381360177533
14,372.483509621779,0.00072740929143442,0.161518962331107,-0.0234036281278095,-0.0756750698548734,0.0166666666666667,11.0609699915788,645.860105006232,1.93313188992484,0.0026697304096283,0.828296544188478,0.0060840118254986,0.0089002471672574,0.156719196818766,0.100478546291833,-2160.51315567904,0.724160044492068,1,2712,-2161.00160162905
7,152.75970953193,0.005613968410024,0.106489584398183,-0.160072013953138,-0.246647013531319,0.0166666666666667,12.7744840698889,155.60793564748,2.79907529213915,0.0019568167884285,0.804037531710904,0.005491652357879,0.0079494467839447,0.182521369147272,0.0920500368966812,-2160.51352919849,0.85049477226139,1,1062,-2161.08718792238
8,190.332634412649,0.0026507537039989,0.0965735712222159,-0.256428377005957,-0.0916704032694425,0.0166666666666667,14.0512943119294,229.275359119684,3.66037880613181,0.0025206776234465,0.865181319695958,0.0084625169103087,0.00766401657817,0.118692146815563,0.0797873629711943,-2160.51361816688,1.15632191712057,1,1845,-2161.2935572999777
11,242.933868915421,0.00011719265736151,0.0882454466334921,0.226400426750649,-0.0281548605848914,0.0166666666666667,14.1157443235462,292.742301981073,1.28014294104842,0.0034385298714698,0.80932778143064,0.0071229572056757,0.0092121186798901,0.174337142683794,0.159795457812775,-2160.521232117,0.683599410794475,1,1854,-2160.982319919581
2,62.3388611224445,0.0037376413337896,0.134400809877682,0.0926840193080085,-0.131577965828459,0.0166666666666667,14.2123786697509,49.1673272838797,1.79588076459122,0.0019077881480591,0.8599194581031,0.0046633611703045,0.0051553764744824,0.130261804252113,0.0576108726561351,-2160.52226325572,1.30359861317319,1,3251,-2161.4015405203054
8,44.4148874826065,0.0191649510950673,0.123244327960476,-0.110293427717363,-0.254523560705803,0.0166666666666667,15.6930319523606,37.700195238169,3.98217589211373,0.0015432257483747,0.829649336990904,0.0051047959706658,0.002766616375693,0.162479250662737,0.0114155397457445,-2160.52256930245,0.998447401224665,1,711,-2161.196022074576
7,32.008863493713,0.013519040385571,0.109457509516532,0.0043887656231914,-0.328264993579176,0.0166666666666667,17.6022039931097,35.0863638423739,5.21150486697216,0.0026909277888299,0.822849064886197,0.0058839036906228,0.0048122404897897,0.16645479093339,0.019754584842081,-2160.52499822275,1.16813431621468,1,771,-2161.3129048190367
7,36.5681205278291,0.0013163898469963,0.109938289743773,0.0050517519756313,-0.192531058378091,0.0166666666666667,18.4074911711134,40.3256541118928,2.87455872604928,0.0092282438377174,0.827288106884384,0.0007969963038767,0.0015206669528661,0.170394229858873,0.0694648154373756,-2160.53122543973,1.92276464057761,1,2177,-2161.8281301897996
19,59.6101415564547,0.0031388741012509,0.113632328432484,-0.0507391767251967,0.0138956226860651,0.0166666666666667,15.4086830328262,58.5113575961331,0.644679259690178,0.0061285846273878,0.878205848884182,0.002858578841129,0.0054064526348232,0.113529119639866,0.0335754569669698,-2160.53750421772,0.844086555063643,1,2454,-2161.1068405991105
7,58.7485570051848,0.00076992075185448,0.100538027879312,0.0919219294219756,-0.0603842744062131,0.0166666666666667,14.3080960647671,48.9695194990435,1.89085603355305,0.0018971224942557,0.842524817367918,0.0078956658837882,0.0059179889084542,0.14366152783984,0.114910049192368,-2160.53765616163,0.821584201691901,1,3451,-2161.091814705671
12,85.7588168468334,0.0025449864712904,0.0956887400478846,-0.103225978743083,-0.0472725256408067,0.0166666666666667,16.8103089353755,76.8859709063362,1.08361953543176,0.0036164802243891,0.81378724143441,0.0051535667638291,0.0077187852151728,0.173340406586588,0.0664309928666314,-2160.53822919495,0.760761135759451,1,2911,-2161.05136258102
10,105.670336753918,0.0024048823015535,0.130656714233874,-0.0203345240500273,-0.0547379110941261,0.0166666666666667,11.7972526841308,94.0721765673871,0.541430450530905,0.0063808445555257,0.865023929433761,0.0027207158985839,0.0057458493386073,0.126509505329048,0.127257466978545,-2160.54245734937,0.843276236717419,1,2326,-2161.111247171036
8,38.80029730986,0.0014159407482309,0.103503006754174,-0.151164630540613,-0.155411938026064,0.0166666666666667,15.9263483454826,36.0685937674016,1.59278922296762,0.0066542314341392,0.873095265499308,0.0031541476925408,0.0032070916940605,0.120543495114091,0.106315488557245,-2160.54389432669,1.20075865035094,1,316,-2161.3538060363517
9,73.5660782800066,0.00093955682066427,0.112192007116909,-0.187042636461985,0.0590287182190185,0.0166666666666667,13.3029665404123,69.239293371648,5.42781155417044,0.0014909353238908,0.794313529800141,0.005407010070651,0.0072720711714378,0.19300738895777,0.121017454697106,-2160.54591260044,1.2919358614491,1,2473,-2161.417323338987
10,212.597772142799,0.00036062745994786,0.0880021948606757,0.0551421349634725,-0.0069185837465696,0.0166666666666667,14.2157323238778,245.56454939642,1.3482347444324,0.0038627458224554,0.861096953081652,0.0019482666898693,0.0043315230897045,0.132623257138774,0.107955359928889,-2160.54870962991,1.82619380895249,1,480,-2161.7804773540483
12,54.8626306154343,0.00080035835307056,0.0936767357599945,0.0037292469195831,0.0391730219686712,0.0166666666666667,16.8076372286982,51.0015851437627,0.624001000663744,0.0080142555690274,0.840171009433727,0.0011342739034181,0.0084572891775448,0.15023742748531,0.10927973644321,-2160.54980932642,0.52626037988678,1,597,-2160.904771952654
7,206.551708340433,0.00012926649727472,0.0896612786559531,0.0149738085060488,-0.097948044135933,0.0166666666666667,12.7786881389654,247.049075250892,1.32382822425624,0.0045252724589162,0.841460030617659,0.0021302396019103,0.0062196588967127,0.150190070883718,0.151164724332393,-2160.55238196912,0.574987904489979,1,1278,-2160.9402113106985
6,50.8132106751325,0.0091268583984939,0.113468850548572,0.151984801959797,-0.0061741494691301,0.0166666666666667,17.7541673953297,42.4718877984372,0.643803085438829,0.0042110035225665,0.830969134186121,0.0059892604449144,0.0091046243105951,0.15393698105837,0.0801825711800177,-2160.55928252723,0.732173130352545,1,3348,-2161.053133303653
4,62.126880573434,0.0082908747133632,0.15819071728948,-0.118862667708638,-0.16417905385857,0.0166666666666667,12.9032101471886,54.0512572268177,1.29553212913874,0.0030227918443005,0.867613748252965,0.0012543730368044,0.0081608809165428,0.122970997793688,0.0171837404830404,-2160.56560359621,1.97251480451711,1,1524,-2161.896064831857
18,142.146533943347,0.0019672358894577,0.091714165892546,-0.0287517269589927,-0.050601076246828,0.0166666666666667,12.7138158171344,147.186597563277,2.15085575862747,0.0027649803874694,0.876453435969141,0.0046192671080056,0.0045950966063339,0.11433220031652,0.130419947536204,-2160.57009965387,0.503060948766746,1,143,-2160.9094142638132
12,83.1849394928124,0.00051155459203271,0.106243804634479,0.012527759613652,0.039976315323259,0.0166666666666667,13.9177911060134,76.7207247302547,2.00125833018022,0.002485280007978,0.857833595307242,0.0036407384784285,0.0052762652077305,0.133249401006599,0.0800259450917857,-2160.57288602235,0.579409431548605,1,3190,-2160.9636976839292
18,126.114226147824,0.0037164580542858,0.0818976365257261,-0.0035392406943674,0.0070675338070373,0.0166666666666667,17.0755517393844,136.372143917693,0.416727229613671,0.0086590236774604,0.826734641064133,0.00098332502012342,0.0066836569894783,0.165598376926265,0.164588363996058,-2160.57577090528,0.659402388933923,1,2017,-2161.020537816616
9,45.0486774197451,0.0002533700198406,0.114580941884665,-0.233475922681026,-0.317058267182779,0.0166666666666667,17.2793353896238,33.9267984273903,1.60729872751979,0.0022218598305081,0.862654485291618,0.0078422487139268,0.0119978321366428,0.117505433857813,0.0994611261179984,-2160.57590557523,1.28860204276076,1,220,-2161.4450676530723
1,314.311046780131,0.0030519173367912,0.0911642136997411,0.105668601686523,0.0071896261105648,0.0166666666666667,15.6637325096124,586.99015032556,1.87371720021026,0.0036615542600085,0.830233515546275,0.0061787936666856,0.0056928336125242,0.157894857174515,0.0539169017906961,-2160.576877262,1.81342381744806,1,2906,-2161.8000316268685
10,368.098530201853,0.0011914679001101,0.0839832889143227,0.0094559191540066,-0.009808152857748,0.0166666666666667,14.313889061225,730.102372713877,2.68605621232986,0.002575804966444,0.805638672197991,0.0030839156452077,0.0041420971223945,0.187135315034407,0.132446917392902,-2160.58313073591,0.84912728823534,1,2148,-2161.155867091825
14,68.8924597145136,0.00038265418838905,0.0806011958969014,-0.0513353533812222,-0.0699013071340292,0.0166666666666667,17.4940815860572,58.9522917281292,1.04969541226472,0.0034842077036038,0.855098798032931,0.0044398524712289,0.0076701088935955,0.132791240602244,0.138874660412659,-2160.58422301324,0.733387904171104,1,1430,-2161.078893154603
19,89.2172121563965,0.0021869639022766,0.093596901237361,-0.0140806887713436,0.0296761383490733,0.0166666666666667,15.3536428815048,110.138209288082,2.79105509791137,0.013306156237455,0.824692313720241,0.00099012027875302,0.0025569235395427,0.171760642461463,0.161199229069437,-2160.58646826794,1.33672338741605,1,3463,-2161.488088192752
4,69.319554779846,0.0120904524906481,0.116632701000701,-0.153788924945137,-0.174356526098187,0.0166666666666667,14.0711650490336,68.2715895868891,0.910890664861649,0.0038236089717349,0.844171224741736,0.0038293886764826,0.0074960803455106,0.144503306236271,0.0981181786936396,-2160.5899818093,0.933970262685501,1,1638,-2161.2199447514813
14,98.3372883170682,0.0160113938842271,0.11840380470609,-0.0390895002528848,0.0690313265953761,0.0166666666666667,14.4185730137294,112.055166056394,6.18824829587301,0.001640690113469,0.818809782368587,0.0020437546778311,0.0047692898032096,0.174377173150372,0.0729811009571149,-2160.5916319547,0.611828501531772,1,2268,-2161.004310278983
18,72.7817741549476,0.0034647973148708,0.127201181530171,-0.128376120445037,-0.0165982120414123,0.0166666666666667,14.8073654932714,72.1419778005235,1.68670993622087,0.0044841881104581,0.815017292370773,0.0076320360676269,0.0044698492884204,0.172880822273179,0.008367921483767,-2160.59474917343,0.957344931269972,1,842,-2161.2404783295715
17,20.5154659353037,0.0127938223767982,0.130598147504053,0.440136214094232,-0.272748205194736,0.0166666666666667,18.0867196966012,20.2379367870444,1.73527920425902,0.0028664547827847,0.874715102230889,0.0082610394508817,0.0032365471817072,0.113787311136522,0.0249267491064695,-2160.59565710743,0.754703107375905,1,777,-2161.104704353355
13,65.8269570195334,0.0064094694837766,0.129878342686351,0.0972969248646611,0.0306546771973212,0.0166666666666667,15.0036651676571,55.3999230237741,0.202991051770626,0.0085731434555249,0.823310144191184,0.0017912403154091,0.0053950732229425,0.169503542270465,0.0898435474158777,-2160.59997519395,1.24032376526585,1,2965,-2161.4365735736214
16,31.7450251816893,0.0022024344666435,0.131918661524699,-0.191443683229655,-0.193210964282206,0.0166666666666667,15.4931925907717,24.0931371426311,0.897348768698322,0.0033532899649537,0.817922912139806,0.0075149395693443,0.0083349459476672,0.166227202343183,0.0854155158962484,-2160.60381586612,0.442222010319419,1,1295,-2160.9020946120804
16,94.603652024753,0.0022200633147423,0.0925483280685177,0.178922189682963,-0.0108065554762935,0.0166666666666667,18.1371345397242,98.3990629201286,2.04420555862513,0.0025245156213617,0.832193180542161,0.0066387222414255,0.0066250745675422,0.154543022648871,0.0269527836681468,-2160.60469346901,1.71462061142156,1,1835,-2161.7612050714138
12,71.4679496737946,0.00012068922160937,0.152615491501198,-0.336683588030466,-0.214106844614657,0.0166666666666667,12.6704216482135,64.3574040156216,1.58146843608638,0.0038747260809685,0.874137016457031,0.0057099488286559,0.0020440596541635,0.11810897506015,0.0897133958634621,-2160.6068519984,1.12943509244449,1,2105,-2161.3686559682537
15,29.1266311445826,0.0027790111229867,0.131180373809859,-0.227020373972267,0.0170427187769972,0.0166666666666667,14.4068906894309,24.2858508465265,0.711962894219015,0.0050480768979215,0.896701809011179,0.0033646632062306,0.0012008074122469,0.0987327203703433,0.0750691274308677,-2160.60896408807,1.47826205131293,1,3118,-2161.6060518416807
15,134.509930178368,6.77647634584582e-05,0.0947168711558131,0.00082495810982637,0.0386257456777686,0.0166666666666667,13.2376898551001,135.867182583751,2.61302429797825,0.0020933662630153,0.808245138458043,0.0038917964005668,0.0056889177624489,0.182174147378941,0.167520942069019,-2160.6122139219,0.833367391094853,1,2741,-2161.1743202271937
2,192.263857647788,0.00022926064866723,0.108178596312052,-0.0894883973639836,-0.122922684446971,0.0166666666666667,13.4932169033096,254.916254254806,43.2460752487772,0.002283678313543,0.842680720470608,0.0082623263225887,0.0073070829629638,0.141749870243839,0.09189018181651,-2160.61445934128,1.52166035206546,1,1062,-2161.6408192487484
16,216.47659315797,0.0027916869405212,0.137111419277784,0.0951542452651541,-0.0335330395351603,0.0166666666666667,13.6963269282341,235.263475467552,3.06438632778639,0.0016083514137265,0.864767714358614,0.0064097288923901,0.0092221210130478,0.119600435735948,0.0223406321585877,-2160.61766197736,0.546524009817378,1,648,-2160.986292421982
7,153.059835278154,0.007220487373729,0.125488988203787,-0.0772667241324202,0.0266061742070692,0.0166666666666667,12.8161032636184,178.317156119541,2.0803477781892,0.0030903249998171,0.852895687249593,0.008935631939921,0.0010746896148664,0.13709399119562,0.0452940799546088,-2160.61915428404,0.730142308683717,1,1220,-2161.1116352712475
7,36.2070167777352,0.0010223677152579,0.12107580181957,-0.181088575422771,-0.0560401137150511,0.0166666666666667,15.8655772440521,36.3765677408963,2.61891118227045,0.0070884041239027,0.803058891420125,0.0033480334686476,0.0082427098486197,0.185350365262608,0.0422353077661193,-2160.62026702843,0.84550642467808,1,2988,-2161.1905611118755
1,71.830816093383,0.00010953813099118,0.0991255763935243,-0.0751912939232855,-0.0279276407416454,0.0166666666666667,17.8226686919906,59.5890338079982,0.504299021441069,0.0064351878669135,0.798337337700893,0.0041586899643434,0.0079449451530028,0.189559027181761,0.0977190469986823,-2160.6290132652,0.902486257095137,1,2791,-2161.2377402456104
5,224.717135106349,1.39789781548756e-05,0.118024650713767,0.0745314058017189,-0.114783268508767,0.0166666666666667,15.2177349763543,258.835288064475,4.75599223151068,0.0012822313730353,0.880439127129459,0.0080739921889012,0.0087603976929868,0.102726482988653,0.0393255297566559,-2160.62991842078,0.726626983667095,1,1136,-2161.1200283212634
3,335.41887754015,0.00057699389639534,0.0870293870409059,-0.0644180883539393,-0.0928149767850477,0.0166666666666667,16.7649972408404,525.886273242189,1.55228743719289,0.0027846039603414,0.811509900298014,0.003836762128656,0.0102473309732247,0.174406006600105,0.104576813186384,-2160.63361881669,0.813209389827917,1,1448,-2161.182128550129
19,40.2651907765726,0.0014536916153685,0.102932369918799,-0.15145025619158,-0.139270335060607,0.0166666666666667,19.9184566688747,35.2135286352166,0.876340450343622,0.0046451441611055,0.853259297354095,0.0014856963176692,0.0037429587940937,0.141512047534142,0.0134119988859844,-2160.63400938808,1.37171021668283,1,1071,-2161.5592279292323
15,39.0126609242163,0.00050837833038059,0.108396931852555,0.0855216736176296,0.14737818963793,0.0166666666666667,17.4857755230401,36.1758610165135,5.23737527943848,0.0014534410963001,0.860703744325744,0.0085321531052393,0.0029726669927228,0.127791435576294,0.0511750988455484,-2160.63674583128,0.937829552521585,1,1199,-2161.269311864456
6,263.349343724498,0.0035761231695928,0.0850898114002781,0.07449618908055,-0.124601938275502,0.0166666666666667,13.5549075327146,325.434049015405,1.52180024798667,0.002553006027918,0.828024202659794,0.0063994639241463,0.0037069103878945,0.161869423028165,0.122630315239329,-2160.63690353084,0.788701364500118,1,3102,-2161.168882601195
5,87.206127793496,9.31667186889458e-05,0.0822080456634884,0.1330252432574,-0.0011355445588715,0.0166666666666667,17.1135282695051,86.394947373342,2.29001633460828,0.0025195285488571,0.83897796539999,0.0069754470477812,0.0050242518078136,0.149022335744415,0.0878987022220706,-2160.63897973793,1.10772207098686,1,1069,-2161.386138274811
17,304.883862338874,0.0027047352897799,0.093078301285563,0.080114682176114,-0.0857741015579605,0.0166666666666667,17.4480856821108,601.701680122501,6.11168003523475,0.0028894999246841,0.873920900870687,0.00497036196331,0.0044343917127614,0.116674345453241,0.0216487350480496,-2160.64027056574,1.86016855783613,1,2197,-2161.894954258001
1,147.28841393974,0.00029147225497196,0.110019229950141,-0.0077987354083998,0.0341975959834605,0.0166666666666667,13.5593259316825,133.824941123318,0.523878808311837,0.0050946245815652,0.820419174713317,0.0039085752503835,0.0056021901573352,0.170070059878965,0.173882289829297,-2160.64131267762,1.88741956081146,1,2729,-2161.9143771713875
7,31.8141644677882,0.00016513740245119,0.0971280072553073,-0.076509588046234,-0.143678186365222,0.0166666666666667,22.1798269256832,25.2941459100758,0.751337176761796,0.0044559429577011,0.855320899109335,0.004429711493204,0.0089228576235246,0.131326531773936,0.0630876343467042,-2160.64161394045,1.28957236745423,1,2339,-2161.511430502298
17,65.8743512845704,0.0033956005373472,0.113776742306337,0.0107590968091401,-0.0413883456678848,0.0166666666666667,17.1957103690137,52.2315102351026,1.26658397389175,0.0023456889166051,0.885125784833776,0.0054811974767837,0.0041822854922854,0.105210732197155,0.0022154675889029,-2160.64200699826,0.793821816073073,1,961,-2161.1774398132015
1,28.3094941418737,0.00037490015107012,0.141494421657925,-0.14313776733393,-0.202752053228101,0.0166666666666667,20.0457524069868,22.4314059482609,0.965911610357003,0.0031401728887734,0.858202267499544,0.0066479433692543,0.0018568202115457,0.133292968919656,0.0537391351779756,-2160.6433451437,0.501161097616004,1,248,-2160.981378304042
11,58.7821227767293,0.00060039170616441,0.111434481746397,-0.205614749563502,0.0208536434097714,0.0166666666666667,15.7007169730102,49.1492611586901,1.23417186394747,0.0034121469410192,0.870521266277785,0.007113600939532,0.0052520289834156,0.117113103799268,0.0593480903905058,-2160.64608092595,0.802140183431427,1,2867,-2161.187124479675
15,43.5806239614557,0.0039936423916815,0.0901616712828857,0.0183542064387631,0.0230720644331311,0.0166666666666667,18.3421714707622,43.5373120734742,6.45774753309776,0.0018344313516893,0.811024494988234,0.0047818153596928,0.0076603502148368,0.176533339437236,0.0802860768832861,-2160.65070601681,1.09569687804245,1,2850,-2161.38975356105
5,20.7208769190806,3.63700604820965e-05,0.145018490958939,-0.142619523275274,-0.0684975431849792,0.0166666666666667,15.4701776991558,18.1743492445878,9.23083642282422,0.0022243899065578,0.83274639990293,0.007629655862378,0.0089760767469481,0.150647867487744,0.0082401263648622,-2160.6538632934,1.28991297131354,1,1938,-2161.523909592551
17,273.2664392532,0.007104064521054,0.115781372581217,0.0692121178234938,0.0960040943056587,0.0166666666666667,12.463469751743,448.399284030325,1.03422034486324,0.004596844247674,0.879390225664171,0.0050479590117713,0.0024133651679757,0.113148450156082,0.130469045109691,-2160.65406927484,1.20166077672518,1,2517,-2161.464589468741
8,33.9609186794984,0.00035933486459303,0.109258346097467,0.157119120912419,-0.0301596265921019,0.0166666666666667,15.9329703533335,32.0069190356473,2.48184784104529,0.0023901179028269,0.800132188737874,0.0046445557474314,0.0070571787554613,0.188166076759233,0.0634972166517942,-2160.65743300519,1.46175952921295,1,3233,-2161.643389807644
18,146.470821429474,0.0075435668532675,0.104683754129576,-0.0661094083633384,-0.0880073587770113,0.0166666666666667,15.6230157832205,179.872040112646,3.41601047861382,0.0022318162036221,0.830793414900984,0.0075710858411006,0.0022869840741894,0.159348515183726,0.0105816267653837,-2160.66134950731,0.877918794614869,1,2030,-2161.253505734278
3,130.618129821189,0.00013660618100999,0.0988364170037958,0.25320405970715,-0.0414938946725529,0.0166666666666667,14.6143774443323,136.968547705063,1.95360408811773,0.0028428106641392,0.828543890157283,0.0022985589714742,0.0051973445012172,0.163960206370026,0.074971805034485,-2160.66239767164,0.571485041628887,1,3331,-2161.0478643322185
5,82.3008351753883,0.0021299496413202,0.100573026918494,-0.155482023980656,-0.257144458802253,0.0166666666666667,15.6516990860146,78.5902298108794,2.20996456294027,0.0030243808129551,0.860270368511935,0.0042598662115303,0.0060513464207187,0.129418418855816,0.0513257177754305,-2160.66365187315,0.647615955073799,1,2670,-2161.100468834847
17,54.7303404303014,0.0034526330190507,0.100687787886301,-0.18983085089657,0.0539749030708155,0.0166666666666667,16.0284171593619,62.3374349650497,14.504902022921,0.0049514526866003,0.849932772239062,0.0032700904246209,0.0085678383392569,0.13822929899706,0.116770489137013,-2160.6675626482,0.872377659572282,1,93,-2161.2559813795815
19,27.4865126778279,0.00087042847660333,0.0943954964473573,0.0401701536319438,-0.083919406501544,0.0166666666666667,20.3243759837152,23.3703195832241,1.70629933557877,0.0025230820340637,0.858282864485917,0.0082389836829298,0.002573987664553,0.1309041641666,0.069211761952787,-2160.67116324997,1.17178019760123,1,3118,-2161.461528993252
7,110.2012811859,0.00037349206785433,0.0914613885203227,0.238916443981908,-0.0625575440860209,0.0166666666666667,14.674643821282,95.5529846750604,0.824070888522278,0.0033531616139615,0.892002566373522,0.0012006379125719,0.0071500109749183,0.0996467847389874,0.124289668866499,-2160.67214671482,1.09385825980889,1,2461,-2161.409954111061
4,62.3704780934516,0.0038887709547383,0.0875685642487091,0.100336472939609,0.0803442884622095,0.0166666666666667,18.4508016684832,58.8816726657899,1.20089324093863,0.0045165868104308,0.806259935981249,0.0050731068254509,0.0027437701862312,0.185923187007069,0.121215744582346,-2160.67617039779,0.561619904398126,1,304,-2161.0549830233067
19,48.1187563645851,9.98102323300991e-05,0.130314771345646,-0.0419267780981112,0.227479099052173,0.0166666666666667,15.058390144741,39.1850431889838,1.08894015010519,0.0031189830886288,0.86438680212954,0.0058516081227507,0.0017864556839755,0.127975134063734,0.0263909703221801,-2160.677245163,0.906200485703091,1,852,-2161.2884773906067
2,48.8373324918372,0.0014772571532753,0.119603743052383,-0.00836315856063,-0.126458357081331,0.0166666666666667,13.4238632682871,40.9679298731817,2.81138230507675,0.0019222422173688,0.835413157834703,0.0030237758678699,0.00923555282864,0.152327513468787,0.0687074185927471,-2160.67863763149,1.03637274273704,1,1345,-2161.377671046466
15,24.4399557670806,0.0028474191120476,0.0946648381275711,-0.0236915165093733,0.0567111845726268,0.0166666666666667,22.85189776244,22.9892453058927,9.35357648803101,0.001842273909176,0.824519345997341,0.0078385805728489,0.0022731779516343,0.165368895478176,0.0766793770217589,-2160.68937013016,1.10668189397213,1,3281,-2161.4358270676444
18,96.8917712888255,4.68725311045476e-05,0.117164883265453,-0.0095091385434361,0.199549488155942,0.0166666666666667,15.0410636113426,97.6321281700789,1.86859439890858,0.002744010068564,0.816103833878397,0.0065286964919073,0.0083177506325031,0.169049718997192,0.109805365870234,-2160.70050882381,0.775148614971926,1,1990,-2161.2233465646086
