"parameter","smoothed","quadratic","ci_low","ci_high","mle","span","param_name"
0.360338431817557,-2164.19857065917,-2165.37748167745,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.361570444994529,-2164.25783845068,-2165.44704668398,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.362802458171501,-2164.31733936332,-2165.51688812367,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.364034471348473,-2164.37707339861,-2165.58700599651,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.365266484525444,-2164.43704055807,-2165.6574003025,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.366498497702416,-2164.4972408432,-2165.72807104164,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.367730510879388,-2164.55767425552,-2165.79901821394,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.36896252405636,-2164.61834079654,-2165.87024181939,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.370194537233331,-2164.67924046778,-2165.94174185799,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.371426550410303,-2164.74037327076,-2166.01351832974,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.372658563587275,-2164.80173920698,-2166.08557123464,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.373890576764247,-2164.86333827797,-2166.15790057269,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.375122589941219,-2164.92517048523,-2166.2305063439,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.37635460311819,-2164.98723583028,-2166.30338854826,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.377586616295162,-2165.04953431464,-2166.37654718577,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.378818629472134,-2165.11206593981,-2166.44998225643,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.380050642649106,-2165.17483070732,-2166.52369376025,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.381282655826077,-2165.23782861868,-2166.59768169721,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.382514669003049,-2165.3010596754,-2166.67194606733,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.383746682180021,-2165.36452387899,-2166.7464868706,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.384978695356993,-2165.42822123097,-2166.82130410702,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.386210708533965,-2165.49215173286,-2166.8963977766,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.387442721710937,-2165.55631538616,-2166.97176787932,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.388674734887908,-2165.6207121924,-2167.0474144152,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.38990674806488,-2165.68534215309,-2167.12333738423,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.391138761241852,-2165.75020526974,-2167.19953678641,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.392370774418824,-2165.81530154386,-2167.27601262175,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.393602787595795,-2165.88063097697,-2167.35276489023,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.394834800772767,-2165.94619357059,-2167.42979359187,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.396066813949739,-2166.01198932623,-2167.50709872666,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.397298827126711,-2166.0780182454,-2167.5846802946,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.398530840303683,-2166.14428032961,-2167.66253829569,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.399762853480654,-2166.21077558039,-2167.74067272994,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.400994866657626,-2166.27750399925,-2167.81908359734,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.402226879834598,-2166.34446558769,-2167.89777089788,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.40345889301157,-2166.41166034724,-2167.97673463159,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.404690906188541,-2166.4790882794,-2168.05597479844,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.405922919365513,-2166.5467493857,-2168.13549139844,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.407154932542485,-2166.61464366765,-2168.2152844316,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.408386945719457,-2166.68277112675,-2168.29535389791,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.409618958896429,-2166.75113176454,-2168.37569979737,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.4108509720734,-2166.81972558251,-2168.45632212998,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.412082985250372,-2166.88855258219,-2168.53722089575,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.413314998427344,-2166.95761276508,-2168.61839609466,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.414547011604316,-2167.02690613271,-2168.69984772673,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.415779024781287,-2167.09643268658,-2168.78157579195,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.417011037958259,-2167.16619242822,-2168.86358029032,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.418243051135231,-2167.23618535913,-2168.94586122185,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.419475064312203,-2167.30641148083,-2169.02841858652,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.420707077489175,-2167.37687079483,-2169.11125238435,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.421939090666146,-2167.44756330266,-2169.19436261533,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.423171103843118,-2167.51848900581,-2169.27774927946,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.42440311702009,-2167.58964790581,-2169.36141237674,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.425635130197062,-2167.66104000418,-2169.44535190718,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.426867143374034,-2167.73266530242,-2169.52956787077,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.428099156551005,-2167.80452380204,-2169.6140602675,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.429331169727977,-2167.87661550458,-2169.6988290974,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.430563182904949,-2167.94894041153,-2169.78387436044,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.431795196081921,-2168.02149852441,-2169.86919605663,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.433027209258892,-2168.09428984474,-2169.95479418598,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.434259222435864,-2168.16731437403,-2170.04066874848,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.435491235612836,-2168.24057211379,-2170.12681974413,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.436723248789808,-2168.31406306555,-2170.21324717293,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.43795526196678,-2168.38778723081,-2170.29995103489,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.439187275143751,-2168.46174461108,-2170.38693132999,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.440419288320723,-2168.53593520789,-2170.47418805825,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.441651301497695,-2168.61035902275,-2170.56172121966,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.442883314674667,-2168.68501605717,-2170.64953081422,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.444115327851638,-2168.75990631266,-2170.73761684194,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.44534734102861,-2168.83502979074,-2170.8259793028,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.446579354205582,-2168.91038649292,-2170.91461819682,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.447811367382554,-2168.98597642073,-2171.00353352399,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.449043380559526,-2169.06179957566,-2171.09272528431,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.450275393736497,-2169.13785595924,-2171.18219347779,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.451507406913469,-2169.21414557298,-2171.27193810441,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.452739420090441,-2169.2906684184,-2171.36195916419,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.453971433267413,-2169.36742449701,-2171.45225665712,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.455203446444384,-2169.44441381032,-2171.5428305832,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.456435459621356,-2169.52163635984,-2171.63368094244,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.457667472798328,-2169.5990921471,-2171.72480773482,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.4588994859753,-2169.67678117361,-2171.81621096036,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.460131499152272,-2169.75470344088,-2171.90789061905,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.461363512329244,-2169.83285895042,-2171.99984671089,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.462595525506215,-2169.91124770375,-2172.09207923588,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.463827538683187,-2169.98986970238,-2172.18458819402,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.465059551860159,-2170.06872494784,-2172.27737358532,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.466291565037131,-2170.14781344162,-2172.37043540977,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.467523578214102,-2170.22713518525,-2172.46377366737,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.468755591391074,-2170.30669018024,-2172.55738835812,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.469987604568046,-2170.38647842811,-2172.65127948203,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.471219617745018,-2170.46649993036,-2172.74544703908,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.47245163092199,-2170.54675468852,-2172.83989102929,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.473683644098961,-2170.62724270409,-2172.93461145265,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.474915657275933,-2170.7079639786,-2173.02960830916,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.476147670452905,-2170.78891851356,-2173.12488159883,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.477379683629877,-2170.87010631047,-2173.22043132164,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.478611696806848,-2170.95152737086,-2173.31625747761,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.47984370998382,-2171.03318169624,-2173.41236006673,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.481075723160792,-2171.11506928812,-2173.508739089,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.482307736337764,-2171.19719014802,-2173.60539454443,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.483539749514736,-2171.27954427745,-2173.702326433,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.484771762691707,-2171.36213167792,-2173.79953475473,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.486003775868679,-2171.44495235096,-2173.89701950961,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.487235789045651,-2171.52800629807,-2173.99478069764,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.488467802222623,-2171.61129352077,-2174.09281831882,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.489699815399595,-2171.69481402057,-2174.19113237316,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.490931828576566,-2171.77856779899,-2174.28972286064,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.492163841753538,-2171.86255485755,-2174.38858978128,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.49339585493051,-2171.94677519774,-2174.48773313507,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.494627868107482,-2172.0312288211,-2174.58715292202,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.495859881284453,-2172.11591572914,-2174.68684914211,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.497091894461425,-2172.20083592336,-2174.78682179536,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.498323907638397,-2172.28598940528,-2174.88707088176,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.499555920815369,-2172.37137617642,-2174.98759640131,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.500787933992341,-2172.4569962383,-2175.08839835401,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.502019947169312,-2172.54284959242,-2175.18947673986,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.503251960346284,-2172.6289362403,-2175.29083155887,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.504483973523256,-2172.71525618345,-2175.39246281103,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.505715986700228,-2172.80180942339,-2175.49437049634,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.506947999877199,-2172.88859596164,-2175.5965546148,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.508180013054171,-2172.9756157997,-2175.69901516641,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.509412026231143,-2173.06286893909,-2175.80175215118,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.510644039408115,-2173.15035538133,-2175.9047655691,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.511876052585087,-2173.23807512793,-2176.00805542016,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.513108065762058,-2173.32602818041,-2176.11162170439,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.51434007893903,-2173.41421454027,-2176.21546442176,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.515572092116002,-2173.50263420904,-2176.31958357228,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.516804105292974,-2173.59128718822,-2176.42397915596,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.518036118469945,-2173.68017347933,-2176.52865117279,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.519268131646917,-2173.76929308389,-2176.63359962277,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.520500144823889,-2173.85864600341,-2176.7388245059,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.521732158000861,-2173.9482322394,-2176.84432582219,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.522964171177833,-2174.03805179339,-2176.95010357163,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.524196184354805,-2174.12810466687,-2177.05615775422,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.525428197531776,-2174.21839086137,-2177.16248836996,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.526660210708748,-2174.3089103784,-2177.26909541885,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.52789222388572,-2174.39966321948,-2177.37597890089,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.529124237062692,-2174.49064938612,-2177.48313881609,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.530356250239663,-2174.58186887983,-2177.59057516444,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.531588263416635,-2174.67332170213,-2177.69828794594,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.532820276593607,-2174.76500785454,-2177.80627716059,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.534052289770579,-2174.85692733856,-2177.91454280839,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.535284302947551,-2174.94908015571,-2178.02308488935,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.536516316124522,-2175.0414663075,-2178.13190340346,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.537748329301494,-2175.13408579546,-2178.24099835072,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.538980342478466,-2175.22693862109,-2178.35036973113,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.540212355655438,-2175.32002478591,-2178.46001754469,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.541444368832409,-2175.41334429143,-2178.56994179141,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.542676382009381,-2175.50689713917,-2178.68014247128,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.543908395186353,-2175.60068333063,-2178.79061958429,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.545140408363325,-2175.69470286735,-2178.90137313047,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.546372421540297,-2175.78895575082,-2179.01240310979,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.547604434717268,-2175.88344198257,-2179.12370952226,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.54883644789424,-2175.9781615641,-2179.23529236789,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.550068461071212,-2176.07311449694,-2179.34715164667,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.551300474248184,-2176.1683007826,-2179.4592873586,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.552532487425155,-2176.26372042258,-2179.57169950368,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.553764500602127,-2176.35937341841,-2179.68438808192,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.554996513779099,-2176.4552597716,-2179.7973530933,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.556228526956071,-2176.55137948367,-2179.91059453784,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.557460540133043,-2176.64773255612,-2180.02411241553,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.558692553310014,-2176.74431899047,-2180.13790672638,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.559924566486986,-2176.84113878824,-2180.25197747037,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.561156579663958,-2176.93819195094,-2180.36632464752,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.56238859284093,-2177.03547848009,-2180.48094825781,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.563620606017902,-2177.1329983772,-2180.59584830126,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.564852619194873,-2177.23075164377,-2180.71102477787,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
0.566084632371845,-2177.32873828134,-2180.82647768762,-0.0893463777771439,0.205104771519112,0.0498711112206677,0.9,"bEP"
-0.664696531422967,-2184.35369007807,-2208.20910587803,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.663464518245995,-2184.28445616015,-2208.0295827021,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.662232505069023,-2184.21529032828,-2207.85037258131,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.661000491892052,-2184.14619252887,-2207.67147551564,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.65976847871508,-2184.07716270835,-2207.49289150511,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.658536465538108,-2184.00820081314,-2207.31462054971,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.657304452361136,-2183.93930678966,-2207.13666264944,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.656072439184165,-2183.87048058433,-2206.9590178043,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.654840426007193,-2183.80172214358,-2206.78168601429,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.653608412830221,-2183.73303141381,-2206.60466727942,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.652376399653249,-2183.66440834146,-2206.42796159967,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.651144386476277,-2183.59585287294,-2206.25156897506,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.649912373299306,-2183.52736495468,-2206.07548940558,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.648680360122334,-2183.4589445331,-2205.89972289122,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.647448346945362,-2183.39059155462,-2205.724269432,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.64621633376839,-2183.32230596565,-2205.54912902792,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.644984320591419,-2183.25408771262,-2205.37430167896,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.643752307414447,-2183.18593674196,-2205.19978738513,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.642520294237475,-2183.11785300007,-2205.02558614644,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.641288281060503,-2183.04983643339,-2204.85169796287,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.640056267883531,-2182.98188698833,-2204.67812283444,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.63882425470656,-2182.91400461132,-2204.50486076114,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.637592241529588,-2182.84618924877,-2204.33191174297,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.636360228352616,-2182.77844084711,-2204.15927577993,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.635128215175644,-2182.71075935276,-2203.98695287202,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.633896201998672,-2182.64314471214,-2203.81494301924,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.632664188821701,-2182.57559687167,-2203.6432462216,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.631432175644729,-2182.50811577776,-2203.47186247908,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.630200162467757,-2182.44070137685,-2203.3007917917,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.628968149290785,-2182.37335361536,-2203.13003415945,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.627736136113814,-2182.30607243969,-2202.95958958232,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.626504122936842,-2182.23885779628,-2202.78945806033,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.62527210975987,-2182.17170963155,-2202.61963959348,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.624040096582898,-2182.10462789192,-2202.45013418175,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.622808083405926,-2182.0376125238,-2202.28094182515,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.621576070228955,-2181.97066347362,-2202.11206252369,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.620344057051983,-2181.9037806878,-2201.94349627735,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.619112043875011,-2181.83696411276,-2201.77524308615,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.617880030698039,-2181.77021369493,-2201.60730295008,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.616648017521067,-2181.70352938071,-2201.43967586914,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.615416004344096,-2181.63691111654,-2201.27236184333,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.614183991167124,-2181.57035884884,-2201.10536087265,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.612951977990152,-2181.50387252402,-2200.9386729571,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.61171996481318,-2181.43745208851,-2200.77229809669,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.610487951636209,-2181.37109748873,-2200.6062362914,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.609255938459237,-2181.3048086711,-2200.44048754125,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.608023925282265,-2181.23858558203,-2200.27505184623,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.606791912105293,-2181.17242816796,-2200.10992920634,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.605559898928321,-2181.1063363753,-2199.94511962158,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.60432788575135,-2181.04031015047,-2199.78062309195,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.603095872574378,-2180.9743494399,-2199.61643961745,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
-0.601863859397406,-2180.90845419,-2199.45256919809,-0.0918104041310875,0.205104771519112,0.0326229267430627,0.75,"bEP"
